Date,Open,High,Low,Close,Adj Close,Volume,RSI14,EMA4,EMA20,EMA14,EMA50,EMA100,EMA200,RSI28,MFI14,OBV14,EMA7OBV14,ADX14,ATR,EMA14ATR,RSX14,EMA4VOLUME,EMA14VOLUME,MACD,MACD_SIGNAL,MACD_HISTOGRAM,up_trend,down_trend,State1,State2,State3,State4,State5,State6,State7,State8,State9,State10,State11,State12,State13,State14,State15
2013-02-18,5888.64990234375,5911.0,5878.4501953125,5898.2001953125,5898.2001953125,114300,40.112864207224646,5901.566689664865,5951.363950513371,5939.23837493427,5925.306477496959,5808.431905640483,5631.015004748939,48.779139553101125,27.381454318816964,-608300.0,-569729.0796895248,20.628575166495224,49.9455623986554,52.48814389662412,21.066383550646,127833.5696946508,133284.1085674348,21.9764521032821,6.932656618463966,15.043795484818133,True,False,-0.09887135792775353,-0.008367369440447248,-0.012208604468988749,-0.006909670404031232,-0.2261854568118304,-1,-0.2937142483350478,0.037259590002976725,9.018344758548592,-0.04844106324232689,-0.28933616449354,-0.04089413907905093,0.0021701204204076507,0.9944933505857723,-1
2013-02-19,5900.2001953125,5947.5498046875,5883.14990234375,5939.7001953125,5939.7001953125,101000,47.69857265375278,5916.820091923919,5950.253116684716,5939.2999509847,5925.870937019136,5811.031277713196,5634.086499182407,51.705722739207,32.75250466419204,-507300.0,-554121.8097671436,19.741054739514098,50.97801525187644,52.286793410657765,25.06139679120568,117100.14181679048,128979.5607584435,19.803533994366262,9.506832093644425,10.296701900721837,True,False,-0.023014273462472257,-0.00561875673272616,0.01705722739206994,6.738914200377089e-05,-0.1724749533580796,1,-0.30258945260485903,0.033340965609669725,9.070360446620617,-0.025030759650955248,-0.2493860320879432,-0.09210311208844268,0.0013215497612479865,0.9891720280689379,-1
2013-02-20,5966.2998046875,5971.0,5937.5498046875,5943.0498046875,5943.0498046875,135400,48.268148256494904,5927.3119770293515,5949.5670869706955,5939.799931478407,5926.544618104171,5813.645505970113,5637.160760928727,51.93559043840565,40.22431527870397,-371900.0,-508566.3573253577,18.355675732086564,49.72602811334955,51.94535803768334,30.133566671809543,124420.08509007428,129835.61932398437,17.608218671205577,11.127109409156656,6.481109262048921,True,False,-0.017318517435050973,-0.003740626774355049,0.019355904384056433,0.0005471351302372973,-0.0977568472129603,1,-0.3164432426791344,0.02962825359013033,9.005639357652502,-0.04272431663140708,-0.19866433328190458,-0.04171069743501188,0.004703005398079441,0.9943978905857478,1
2013-02-21,5909.64990234375,5921.14990234375,5844.39990234375,5852.25,5852.25,159400,36.62458343654612,5897.287186217611,5940.298792973486,5928.126607281287,5923.631103668713,5814.4099513964475,5639.300952362271,45.80652021990363,40.29852761509981,-531300.0,-514249.7679940183,18.756383880068068,53.220590558378156,52.11538904044265,32.213218716342716,138412.05105404457,133777.53674745312,22.930868080596156,13.487861143444558,9.443006937151598,False,True,-0.13375416563453885,-0.007240647020441471,-0.04193479780096365,-0.012799424220813815,-0.09701472384900195,-1,-0.31243616119931933,0.03918299471245445,8.847216820199145,0.02120681699368765,-0.17786781283657283,0.034643441786049056,0.011773232917894783,0.9870379907170361,1
2013-02-22,5837.9501953125,5873.7998046875,5835.7998046875,5850.2998046875,5850.2998046875,157000,36.4213667138365,5878.492233605566,5931.727460755774,5917.749700268782,5920.755366453764,5815.120641560627,5641.400443430185,45.68643094662798,40.063991033590966,-688300.0,-557762.3259955137,19.253511201419265,52.133405518494,52.117791237516165,32.531254934552706,145847.23063242674,136873.86518112605,26.995285698858424,16.189346054527334,10.80593964433109,False,True,-0.135786332861635,-0.008974658310317074,-0.043135690533720183,-0.011397895990467255,-0.09936008966409032,-1,-0.30746488798580734,0.04614342273062433,8.996667614485881,0.00029959598453954683,-0.17468745065447294,0.065559377894576,0.004016888156940457,0.9935305932678069,1
2013-02-25,5870.5498046875,5878.39990234375,5825.0,5854.75,5854.75,125100,37.27663379058515,5868.995340163339,5924.396274017128,5909.349740232945,5918.166920710479,5815.905381331703,5643.523324590084,46.02131498407417,40.33604651072168,-563200.0,-559121.7444966353,19.875350007135633,52.22386957744086,52.13193501617279,32.36301663842026,137548.33837945602,135304.01649030927,29.51701855776537,18.854880555174944,10.662138002590424,True,False,-0.1272336620941485,-0.009351321432829018,-0.03978685015925826,-0.009239551326808537,-0.09663953489278321,-1,-0.30124649992864366,0.05041550631156816,9.007606781636959,0.0017634979641469872,-0.1763698336157974,0.016587252524816964,0.004039438463427025,0.9909159119435785,-1
2013-02-26,5838.2998046875,5838.85009765625,5748.60009765625,5761.35009765625,5761.35009765625,157400,28.585316495510867,5825.937243160503,5908.868066744664,5889.616454556052,5912.017241375019,5814.825078684665,5644.695730292235,40.576066907618774,32.36048614229686,-720600.0,-599491.3083724765,21.4151429600612,56.07572906074866,52.657774222116245,29.73258840070069,145489.0030276736,138250.1476249347,38.60706336572457,22.805317117284872,15.801746248439699,False,True,-0.21414683504489135,-0.014034976352052753,-0.09423933092381226,-0.02177838877785987,-0.17639513857703143,-1,-0.285848570399388,0.06701044496745676,8.840471578899612,0.06490883614288556,-0.20267411599299312,0.052360561830122165,0.013451708138952911,0.9845431894139178,1
2013-02-27,5784.89990234375,5818.2001953125,5749.7001953125,5796.89990234375,5796.89990234375,175200,34.815079670462104,5814.322306833802,5898.204432039815,5877.254247594412,5907.502835922813,5814.470124697716,5646.210199665881,43.22750616627266,40.798067439096975,-545400.0,-585968.4812793573,22.844950702063514,56.96317698498089,53.23182792383153,28.607124092281598,157373.40181660416,143176.79460827674,42.45304495397522,26.73486268462294,15.718182269352283,True,False,-0.15184920329537893,-0.014221637478408655,-0.06772493833727339,-0.013672089357636974,-0.09201932560903026,1,-0.27155049297936484,0.07323404866247732,9.061703948006842,0.07009620384422033,-0.213928759077184,0.09915438634569584,0.003674428285390663,0.9882265996871012,1
2013-02-28,5834.35009765625,5849.89990234375,5671.89990234375,5693.0498046875,5693.0498046875,334900,27.318065428723923,5765.813305975282,5878.6658961015,5852.693655206824,5899.0929131292705,5812.065761925236,5646.676265387489,38.080163810280126,38.244740597514586,-880300.0,-659551.360959518,24.92947510315276,65.60866434319654,54.88207277974686,26.421467018803735,228384.0410899625,168739.88866050652,53.2668212825447,32.041254404207294,21.225566878337403,False,True,-0.22681934571276074,-0.019196972939227175,-0.11919836189719873,-0.027276987302640943,-0.11755259402485413,-1,-0.25070524896847235,0.09356465007329862,8.820852353144373,0.19544800369508097,-0.23578532981196265,0.35346800867847006,0.02755115501134453,0.9695721289301574,1
2013-03-01,5702.4501953125,5739.4501953125,5679.89990234375,5719.7001953125,5719.7001953125,174500,31.400535602840588,5747.368061710169,5863.526305550166,5834.9611938875805,5892.0579045874365,5810.236740804192,5647.402871655399,39.982094327126724,37.41588586804816,-705800.0,-671113.5207196386,26.865104904164202,65.17592353073607,56.25458621321209,25.56800621301353,206830.4246539775,169507.90350577232,59.006166774643134,37.43423687829446,21.57192989634867,True,False,-0.1859946439715941,-0.019810304889405383,-0.10017905672873278,-0.019753515875276517,-0.1258411413195184,-1,-0.231348950958358,0.10316304134786787,9.04681215084937,0.15858862215626246,-0.24431993786986472,0.22018159847593322,0.0034529781851477814,0.9896243906746702,-1
2013-03-04,5704.7001953125,5712.0,5663.60009765625,5698.5,5698.5,144900,29.9589384078235,5727.820837026102,5847.809514545388,5816.766368035904,5884.467398525184,5808.024132075396,5647.911300793156,38.99401158354497,30.859505133520795,-850700.0,-716010.1405397289,28.806760895075442,64.52765025398706,57.35766141864876,25.041405142651495,182058.2547923865,166226.84970500268,64.5215537033564,42.85170024330685,21.669853460049552,False,True,-0.200410615921765,-0.02051856805883223,-0.11005988416455031,-0.02033197837991174,-0.19140494866479207,-1,-0.2119323910492456,0.11322550443688059,8.96293477876712,0.12500490183874757,-0.24958594857348504,0.09523975889261749,0.002369044485390992,0.9915266277409401,-1
2013-03-05,5722.4501953125,5790.10009765625,5722.39990234375,5784.25,5784.25,154400,41.6314592608553,5750.392502215662,5841.756227445827,5812.4308522977835,5880.5373044653725,5807.553357182813,5649.267904765364,44.72399011616297,31.091116197679725,-696300.0,-711082.6054047967,28.645653707596708,66.46139649700584,58.571492762429706,27.781016697020434,170994.9528754319,164649.93641100233,61.266981596753794,46.53475651399624,14.732225082757552,True,False,-0.08368540739144698,-0.015639770245961082,-0.052760098838370295,-0.004848376353009498,-0.18908883802320275,1,-0.21354346292403292,0.1059203554423716,9.150478196016495,0.13470552588745122,-0.22218983302979567,0.03853640397765479,0.0010113839575138783,0.9883075950034259,-1
2013-03-06,5816.39990234375,5828.7001953125,5795.0498046875,5818.60009765625,5818.60009765625,156900,45.54633165884347,5777.675540391897,5839.550881751581,5813.253418345579,5878.108394394426,5807.77210451892,5650.952802207064,46.799773921389814,38.02706534461656,-539400.0,-668161.9540535975,27.71177191808387,64.8891678409697,59.41384943956838,32.22271349340434,165356.97172525915,163616.61155620203,55.27872521476638,48.28355025415027,6.9951749606161115,True,False,-0.0445366834115653,-0.010595907564234563,-0.032002260786101855,0.000919739589159807,-0.11972934655383438,1,-0.22288228081916128,0.09500347899322523,9.059385568839954,0.09215559087734992,-0.17777286506595658,0.010636818306552609,0.0017358294927878326,0.994226776211262,-1
2013-03-07,5801.2998046875,5878.0,5801.2998046875,5863.2998046875,5863.2998046875,134700,50.224893332609284,5811.925246110139,5841.812683935954,5819.926269857835,5877.527665386311,5808.8716629381,5653.0657077043825,49.36579599742481,43.969075500620754,-404700.0,-602296.4655401981,25.96448682783038,65.73281266036473,60.2563778690079,37.77536154807801,153094.18303515547,159761.06334870844,46.39132577664532,47.90510535864929,-1.51377958200397,True,False,0.0022489333260928834,-0.005116123957209506,-0.006342040025751894,0.007452591805896525,-0.06030924499379248,1,-0.2403551317216962,0.07912153108656853,9.076822098582191,0.090885562409047,-0.12224638451921988,-0.041730320103098295,0.0025071539580403535,0.9869513107668425,-1
2013-03-08,5883.64990234375,5952.85009765625,5883.0,5945.7001953125,5945.7001953125,150800,57.47777333588803,5865.435225791083,5851.706732638482,5836.696126585124,5880.201097932437,5811.581138826701,5655.977493650733,53.64048618468892,44.90664510029591,-253900.0,-515197.3491551486,24.972519080812813,67.43406125382081,61.21340232031629,44.81186881346765,152176.5098210933,158566.254902214,32.326336927386365,44.789351672396705,-12.46301474501034,True,False,0.07477773335888027,0.002346066503303934,0.03640486184688918,0.018675645667226348,-0.05093354899704089,1,-0.25027480919187184,0.05436926832078072,9.1405358643935,0.10162249928460398,-0.05188131186532352,-0.04029700446076112,0.0012025332776426367,0.9882661084169159,-1
2013-03-11,5946.10009765625,5971.2001953125,5930.35009765625,5942.35009765625,5942.35009765625,125400,57.11339783336202,5896.20117453715,5860.339434068746,5850.783322727941,5882.638313607881,5814.17062315996,5658.826972297554,53.4502326558482,45.51851789003674,-379300.0,-481223.0118663615,24.28825431036776,65.53520671113718,61.789642905759074,51.139483671639915,141465.90589265595,154144.08758191878,21.205611722598405,40.07260368243705,-18.866991959838643,False,True,0.07113397833362023,0.0061193964738499584,0.034502326558481955,0.01565034455687475,-0.044814821099632585,1,-0.2571174568963224,0.035685564421662416,8.99436551197302,0.06061798756614922,0.011394836716399181,-0.08224890028639664,0.004854997969175434,0.9931588129153134,-1
2013-03-12,5944.60009765625,5952.0,5893.64990234375,5914.10009765625,5914.10009765625,115900,54.004375427558436,5903.3607437847895,5865.459497267557,5859.225559385049,5883.872109060759,5816.149424635134,5661.3670033956505,51.84225808126859,39.81448286821285,-495200.0,-484717.25889977114,23.033648390378012,65.02198463578809,62.22062180309628,55.76920042451378,131239.54353559355,149044.87590432962,14.504694690668657,34.95902188408338,-20.45432719341472,False,True,0.040043754275584376,0.00646176936945686,0.018422580812685885,0.009365493394140723,-0.10185517131787153,-1,-0.26966351609621986,0.02452561581840126,8.952459886180145,0.04502306070738116,0.05769200424513776,-0.1194628950556148,0.0064083971725079625,0.9901965561733451,-1
2013-03-13,5884.7998046875,5893.85009765625,5842.25,5851.2001953125,5851.2001953125,116700,47.76918289165483,5882.496524395874,5864.101468509932,5858.155510842042,5882.5908575412195,5816.843499302013,5663.255890877411,48.47502336227636,40.5909515753734,-611900.0,-516512.94417482836,21.68398604950215,65.50970699439252,62.65916649526911,57.70821221449077,125423.72612135613,144732.22578375234,14.107048830502208,30.788627273367144,-16.681578442864936,False,True,-0.022308171083451733,0.0031368924949071175,-0.015249766377236407,-0.001187287622643196,-0.09409048424626598,-1,-0.28316013950497854,0.024109667007810833,8.893644170194756,0.04549279313089216,0.07708212214490773,-0.133408434492298,0.007289086156702984,0.9912450950055942,-1
2013-03-14,5845.9501953125,5920.14990234375,5791.75,5908.9501953125,5908.9501953125,149000,53.12083074594009,5893.077992762524,5868.372775824461,5864.928135438103,5883.624557061662,5818.667394272517,5665.700610324526,51.47586819298669,47.526413794339426,-462900.0,-503109.70813112124,21.096411189465794,70.0018638050609,63.63819280324135,59.1460225303166,134854.23567281367,145301.2623459187,9.027901232588192,26.436482065211354,-17.408580832623162,True,False,0.031208307459400952,0.0042098922276785355,0.014758681929866846,0.007505984533450416,-0.024735862056605717,1,-0.2890358881053421,0.015278350526206701,9.098697699740756,0.09999766997618798,0.091460225303166,-0.07189907716172339,0.0018953801709371554,0.9783113764918491,1
2013-03-15,5914.89990234375,5945.64990234375,5861.0,5872.60009765625,5872.60009765625,152200,49.670969544365796,5884.886834720015,5868.775377903679,5865.951063733856,5883.192225320274,5819.735368596947,5667.759311691011,49.59060075806407,53.80429645898171,-615100.0,-531107.2810983409,20.143877955493004,71.04815227211013,64.62618739909053,59.33474145262295,141792.5414036882,146221.09403312954,7.845352913552233,22.71825623487953,-14.872903321327296,False,True,-0.0032903045563420497,0.0027452842848605385,-0.004093992419359316,0.0011334963163094347,0.03804296458981715,-1,-0.29856122044506994,0.013359249366704379,8.938482985209308,0.09937093818271547,0.09334741452622952,-0.030286687832044024,0.012439090602585745,0.9857627166526604,1
2013-03-18,5816.75,5850.2001953125,5814.35009765625,5835.25,5835.25,102700,46.34076573638755,5865.032100832009,5865.582484769996,5861.857588569343,5881.312138052812,5820.042589020771,5669.425885704036,47.72798690189356,55.11956099176276,-717800.0,-577780.4608237557,19.85247844984194,70.13399853838798,65.36056221766353,58.10788847049787,126155.52484221292,140418.28149537893,9.80894418131902,20.136393824167428,-10.327449642848407,False,True,-0.036592342636124486,-9.383278462393729e-05,-0.0227201309810644,-0.004539105252442055,0.051195609917627616,-1,-0.30147521550158063,0.016809809659087478,8.936399385220941,0.07303236322888362,0.0810788847049787,-0.1015733599733265,0.0025620488089628246,0.9938719878877008,-1
